"","H","C","Tau","K","D"
"87",0.99995359987131,4.57900825321963e-05,10,0,3
"88",0.999965273274,3.43060888850541e-05,10,0,3
"89",0.999993588770163,6.32523532095667e-06,10,0,3
"90",0.999952286035701,4.7075895376625e-05,10,0,3
"91",0.999985922860221,1.38991206371378e-05,10,0,3
"92",0.99998951997104,1.03385946623882e-05,10,0,3
"93",0.99998623816179,1.35818896366287e-05,10,0,3
"94",0.999978133046868,2.15802101118886e-05,10,0,3
"95",0.99998076178722,1.89875303989656e-05,10,0,3
"96",0.999991034090009,8.84806027850207e-06,10,0,3
"97",0.999988930473619,1.09221392833889e-05,10,0,3
"98",0.99996863828222,3.09807667205538e-05,10,0,3
"99",0.999986409007942,1.3411668007356e-05,10,0,3
"100",0.999979106695522,2.06099598472613e-05,10,0,3
"101",0.999997560629152,2.40905298348671e-06,10,0,3
"102",0.999995443823554,4.49737972956532e-06,10,0,3
"103",0.999983262941951,1.65148450675268e-05,10,0,3
"104",0.999990111106244,9.7605602167451e-06,10,0,3
"105",0.999954813271126,4.45346072889601e-05,10,0,3
"106",0.99998840234485,1.14459332777334e-05,10,0,3
"107",0.999998716864964,1.26636835954872e-06,10,0,3
"108",0.999996980265577,2.9810705443866e-06,10,0,3
"109",0.999991529590771,8.35470636854921e-06,10,0,3
"110",0.999983042943765,1.67287329412798e-05,10,0,3
"111",0.999995118837827,4.81969496163372e-06,10,0,3
"112",0.999971623993344,2.80462419850151e-05,10,0,3
"113",0.999998011057066,1.96256391298431e-06,10,0,3
"114",0.999988940466188,1.09146196767576e-05,10,0,3
"115",0.999992847671451,7.0597788748246e-06,10,0,3
"116",0.999988396566057,1.14525091396309e-05,10,0,3
"117",0.999975478140171,2.41951869432751e-05,10,0,3
"118",0.999994539750256,5.38982023959612e-06,10,0,3
"119",0.999986876924995,1.29498805306259e-05,10,0,3
"120",0.999981232736972,1.85338442123666e-05,10,0,3
"121",0.999984740553048,1.50585333014082e-05,10,0,3
"122",0.999959686601864,3.97980718367935e-05,10,0,3
"123",0.999997458642613,2.50776322359429e-06,10,0,3
"124",0.999994848542489,5.08221880849041e-06,10,0,3
"125",0.999962790106904,3.67180864941311e-05,10,0,3
"126",0.99998324861631,1.65182262074808e-05,10,0,3
"127",0.999983198518722,1.65811031372855e-05,10,0,3
"128",0.999955796723795,4.36162636789498e-05,10,0,3
"129",0.999971208620643,2.84168301188468e-05,10,0,3
"130",0.999932754782008,6.63578417769191e-05,10,0,3
"131",0.999998224734964,1.75143557463021e-06,10,0,3
"132",0.999977295686346,2.24043518006875e-05,10,0,3
"133",0.999989357301266,1.04874771731466e-05,10,0,3
"134",0.999992986758777,6.91805204327085e-06,10,0,3
"135",0.999991463955085,8.42739121436209e-06,10,0,3
"136",0.999995031045963,4.90334570742049e-06,10,0,3
"137",0.999977017904529,2.26554955376835e-05,10,0,3
"138",0.999988229569522,1.16156999781609e-05,10,0,3
"139",0.999966003041566,3.35333905053224e-05,10,0,3
"140",0.999993903019597,6.01882031892467e-06,10,0,3
"141",0.999995001973206,4.93249024757592e-06,10,0,3
"142",0.999985266941147,1.45228059557011e-05,10,0,3
"143",0.999986103932761,1.37118057369566e-05,10,0,3
"144",0.99999496845888,4.96622578935628e-06,10,0,3
"145",0.999981852182314,1.79218377850039e-05,10,0,3
"146",0.999972972028036,2.6665901189909e-05,10,0,3
"147",0.999991468581035,8.41658275222285e-06,10,0,3
"148",0.999992839708936,7.06561123746415e-06,10,0,3
"149",0.999997883733882,2.08952135365353e-06,10,0,3
"150",0.99999315974577,6.74929710156003e-06,10,0,3
"151",0.999973693782521,2.59553569951367e-05,10,0,3
"152",0.999977831480606,2.1863265366239e-05,10,0,3
"153",0.999993270322235,6.63853354660598e-06,10,0,3
"154",0.99998476078052,1.50352091391992e-05,10,0,3
"155",0.99994888172192,5.03946154650574e-05,10,0,3
"156",0.999974775249116,2.49101891436281e-05,10,0,3
"157",0.99999955216107,4.41994921318384e-07,10,0,3
"158",0.999998775772962,1.20761185348311e-06,10,0,3
"159",0.999986475825755,1.33524573955259e-05,10,0,3
"160",0.999989262009721,1.05934466070999e-05,10,0,3
"161",0.999989987088007,9.88395416360274e-06,10,0,3
"162",0.99996631478708,3.32603465348421e-05,10,0,3
"163",0.999985668452635,1.41480324852446e-05,10,0,3
"164",0.999965156713055,3.4357570196683e-05,10,0,3
"165",0.999994415561684,5.51015152772836e-06,10,0,3
"166",0.99998823034483,1.160926527161e-05,10,0,3
"167",0.999987772758073,1.206700222485e-05,10,0,3
"168",0.999991887072068,8.00811102380321e-06,10,0,3
"169",0.999995168648074,4.76580659340935e-06,10,0,3
"170",0.999971330011084,2.83060366223294e-05,10,0,3
"171",0.999978650789889,2.10684873533348e-05,10,0,3
"172",0.999991857013553,8.03341734084559e-06,10,0,3
"173",0.99997085298746,2.87515312358783e-05,10,0,3
"174",0.999980405211174,1.93380765879251e-05,10,0,3
"175",0.999997202787282,2.75817638751568e-06,10,0,3
"176",0.999996697084778,3.25936117886511e-06,10,0,3
"177",0.999998187306464,1.78831909631225e-06,10,0,3
"178",0.999960999817208,3.84436957662188e-05,10,0,3
"179",0.999991961417477,7.933111721157e-06,10,0,3
"180",0.999978671371402,2.10519076321098e-05,10,0,3
"181",0.999976986666954,2.27135902969556e-05,10,0,3
"182",0.999957608711896,4.1913523055992e-05,10,0,3
"183",0.999968963050427,3.06136775920545e-05,10,0,3
"184",0.999974267074172,2.54296223434813e-05,10,0,3
"185",0.999981843646972,1.79060381911828e-05,10,0,3
"186",0.999988979373421,1.08762133860059e-05,10,0,3
"187",0.999985448134411,1.43637182260878e-05,10,0,3
"188",0.999982675415727,1.70829182133855e-05,10,0,3
"189",0.999980570587436,1.91733323152639e-05,10,0,3
"190",0.999941411480845,5.77945630424881e-05,10,0,3
"191",0.999972500070503,2.71230803109006e-05,10,0,3
"192",0.999986540323914,1.32860703631968e-05,10,0,3
"193",0.999985461095889,1.43491488206553e-05,10,0,3
"194",0.999998347666099,1.63098028690991e-06,10,0,3
"195",0.999932686583263,6.63941593454244e-05,10,0,3
"196",0.999985093715277,1.47136982827176e-05,10,0,3
"197",0.9999846877369,1.51109204007446e-05,10,0,3
"198",0.999945396216311,5.38992762056236e-05,10,0,3
"199",0.999987994729248,1.18581729471455e-05,10,0,3
"200",0.999989704659534,1.01684053579612e-05,10,0,3
"201",0.999982361690302,1.74302686051516e-05,10,0,3
"202",0.999996539956882,3.41588639634569e-06,10,0,3
"203",0.999946527359415,5.27888663627892e-05,10,0,3
"204",0.99995250833185,4.69230526355569e-05,10,0,3
"205",0.99998862579096,1.12335950976981e-05,10,0,3
"206",0.999964174329991,3.5326128361225e-05,10,0,3
"207",0.999989265505265,1.05935501743593e-05,10,0,3
"208",0.999990345212017,9.5291181206222e-06,10,0,3
"209",0.999996759142195,3.19858950376937e-06,10,0,3
"210",0.999965682081801,3.38543917346191e-05,10,0,3
"211",0.999982717675859,1.7060697835513e-05,10,0,3
"212",0.999952956090097,4.6393724285307e-05,10,0,3
"213",0.999972321848653,2.73154403032188e-05,10,0,3
"214",0.99997381866331,2.58486083634748e-05,10,0,3
"215",0.999961789928009,3.76886696929729e-05,10,0,3
"216",0.999992665687125,7.24185066241846e-06,10,0,3
"217",0.999980928831861,1.88308610686101e-05,10,0,3
"218",0.999987201448528,1.26289177251602e-05,10,0,3
"219",0.999969568352365,3.00637484860928e-05,10,0,3
"220",0.999988885459583,1.09728959094871e-05,10,0,3
"221",0.999972143558907,2.74801246866418e-05,10,0,3
"222",0.999968456966223,3.11870774182515e-05,10,0,3
"223",0.999995314413465,4.62411683090438e-06,10,0,3
"224",0.999996948350187,3.01243819877082e-06,10,0,3
"225",0.999989437286671,1.04338874316675e-05,10,0,3
"226",0.999986983678388,1.28388254365038e-05,10,0,3
"227",0.999989564470026,1.03024972943209e-05,10,0,3
"228",0.999972823581625,2.68406424545636e-05,10,0,3
"229",0.999986555961546,1.32550156922466e-05,10,0,3
"230",0.999987494040428,1.23466341815623e-05,10,0,3
"231",0.999973655147061,2.60397870791179e-05,10,0,3
"232",0.999976084516158,2.35952232798397e-05,10,0,3
"233",0.999946859262351,5.24192767501654e-05,10,0,3
"234",0.999984745262649,1.50561939691982e-05,10,0,3
"235",0.99992984961474,6.91023954253667e-05,10,0,3
"236",0.999998493313262,1.48616013421128e-06,10,0,3
"237",0.999974150103215,2.55186963041506e-05,10,0,3
"238",0.999984407574291,1.53926657454697e-05,10,0,3
"239",0.999967165031237,3.23967099015843e-05,10,0,3
"240",0.999943194069474,5.60313993500487e-05,10,0,3
"241",0.999999226517388,7.63300498036817e-07,10,0,3
"242",0.999977435588189,2.22488814719791e-05,10,0,3
"243",0.999989400624053,1.0456398523864e-05,10,0,3
"244",0.999978031450591,2.16909633986781e-05,10,0,3
"245",0.999996677052923,3.27909283946438e-06,10,0,3
"246",0.999986490746195,1.3342264815332e-05,10,0,3
"247",0.999972988067421,2.66250238199157e-05,10,0,3
"248",0.999995632368868,4.30956265338332e-06,10,0,3
"249",0.999996254423956,3.69766011806024e-06,10,0,3
"250",0.999989621205564,1.02363703148643e-05,10,0,3
"251",0.998848803014945,0.00276240447498895,10,0,6
"252",0.998971414232093,0.00245714735451361,10,0,6
"253",0.998892465482338,0.00265152843835043,10,0,6
"254",0.998844404700018,0.00277124854763541,10,0,6
"255",0.998855259265508,0.00273482984551643,10,0,6
"256",0.99880762287168,0.00284960360190944,10,0,6
"257",0.998996802840301,0.00240161377335773,10,0,6
"258",0.998947394738303,0.00252470149254174,10,0,6
"259",0.999013888829828,0.00236061116043673,10,0,6
"260",0.998820107169143,0.00282446000882494,10,0,6
"261",0.998845501471601,0.00277279527528476,10,0,6
"262",0.998957520246366,0.00249424148254292,10,0,6
"263",0.998950907922661,0.00252460225805128,10,0,6
"264",0.998971488327906,0.0024689295209824,10,0,6
"265",0.998937429142664,0.00253719457386999,10,0,6
"266",0.999038150066819,0.00230092927860385,10,0,6
"267",0.998881010881877,0.00269146794122602,10,0,6
"268",0.998806515644999,0.00285945734209432,10,0,6
"269",0.998981901951473,0.00243629353805377,10,0,6
"270",0.998858162033589,0.00273850206762342,10,0,6
"271",0.998963336244853,0.00248365704433675,10,0,6
"272",0.998928122084938,0.00256491615173033,10,0,6
"273",0.998919894178078,0.00259968594777881,10,0,6
"274",0.998931757286261,0.00256847473932989,10,0,6
"275",0.998798360424046,0.00287558860723788,10,0,6
"276",0.999022390757488,0.00233950201414904,10,0,6
"277",0.998957279959584,0.00250804418150135,10,0,6
"278",0.998890689857205,0.00266789599572896,10,0,6
"279",0.998904656719144,0.00262436501322443,10,0,6
"280",0.99888035115699,0.00268551721885667,10,0,6
"281",0.998945808715995,0.00251710289150577,10,0,6
"282",0.998864719980278,0.00272140172894684,10,0,6
"283",0.998886632393773,0.00266730607330337,10,0,6
"284",0.998809536044803,0.00285065645715352,10,0,6
"285",0.998958488395092,0.00249324513354867,10,0,6
"286",0.998874578602688,0.0026898560860474,10,0,6
"287",0.998951783267621,0.00251317015825006,10,0,6
"288",0.998949540580129,0.00251335649466382,10,0,6
"289",0.998908468802476,0.00261292666438185,10,0,6
"290",0.998870058587476,0.0026989571251606,10,0,6
"291",0.998989753483197,0.00241213102691197,10,0,6
"292",0.998761682318987,0.0029622069713485,10,0,6
"293",0.998918323997775,0.00260335045235774,10,0,6
"294",0.998982470714752,0.00243142566462282,10,0,6
"295",0.998945202439241,0.00252653745628583,10,0,6
"296",0.998902334606901,0.00262390534965697,10,0,6
"297",0.998946685636881,0.00252525619769272,10,0,6
"298",0.998925091362867,0.00257966075438171,10,0,6
"299",0.998855958926056,0.00273722733290587,10,0,6
"300",0.998897127297362,0.00264311294352433,10,0,6
"301",0.998883535213646,0.00267040560783607,10,0,6
"302",0.998998401916701,0.0024085181061602,10,0,6
"303",0.998938293231948,0.00254469424369427,10,0,6
"304",0.998877857133631,0.00268928492990011,10,0,6
"305",0.998864764707855,0.00272044675554862,10,0,6
"306",0.998919291658358,0.00258257884745801,10,0,6
"307",0.998930284124041,0.00256016122419487,10,0,6
"308",0.99899952276816,0.00239101719372321,10,0,6
"309",0.998813429928951,0.00283972912836956,10,0,6
"310",0.998880104764411,0.0026810556478742,10,0,6
"311",0.998945471068586,0.00252874164833269,10,0,6
"312",0.99887265954539,0.00270648368257817,10,0,6
"313",0.998958348058436,0.00249231597404817,10,0,6
"314",0.998958272361004,0.00249644920029129,10,0,6
"315",0.998954607414662,0.00250630041138561,10,0,6
"316",0.998993989996225,0.00241273678929717,10,0,6
"317",0.998856649281167,0.00273217355722458,10,0,6
"318",0.99874483984989,0.00300919952109998,10,0,6
"319",0.998757986536217,0.00297795201887138,10,0,6
"320",0.99885604519231,0.00273278383141137,10,0,6
"321",0.999154990219691,0.0020296763001384,10,0,6
"322",0.99892757961452,0.0025701596512762,10,0,6
"323",0.998969118944419,0.00246871255959414,10,0,6
"324",0.998893640145909,0.00265538493821005,10,0,6
"325",0.998785009182175,0.00290955166185187,10,0,6
"326",0.998909955519122,0.00261474671981069,10,0,6
"327",0.998860281201941,0.00273554159673866,10,0,6
"328",0.998818349291075,0.00283751938230992,10,0,6
"329",0.998942006323484,0.00253207818266078,10,0,6
"330",0.99884598948583,0.00275961672289542,10,0,6
"331",0.998945779418164,0.0025402674063802,10,0,6
"332",0.998845502348769,0.00276077398866218,10,0,6
"333",0.999054245857667,0.00226045618925739,10,0,6
"334",0.99888932657081,0.0026586779036991,10,0,6
"335",0.998996247932387,0.00240853560157947,10,0,6
"336",0.998885213928746,0.00267468714120116,10,0,6
"337",0.998886934959052,0.00267114479227537,10,0,6
"338",0.998858159544952,0.00273233460221357,10,0,6
"339",0.998891573706177,0.00265748486988199,10,0,6
"340",0.998966153346737,0.00247598676560367,10,0,6
"341",0.998967384792515,0.00247440199926331,10,0,6
"342",0.998962573325134,0.00247889317535077,10,0,6
"343",0.998961255115162,0.00248780308155161,10,0,6
"344",0.998984047813583,0.00243346822575752,10,0,6
"345",0.998904147605011,0.00262081738477931,10,0,6
"346",0.998798339595302,0.00288214925874265,10,0,6
"347",0.998824569843774,0.00281623450107529,10,0,6
"348",0.99896526130077,0.00247408987536861,10,0,6
"349",0.998948804816508,0.00251308546728789,10,0,6
"350",0.998910369322322,0.00261413153657811,10,0,6
"351",0.998966785352179,0.00247424230524461,10,0,6
"352",0.998825996378754,0.00279562837131576,10,0,6
"353",0.998964335578837,0.00248179111054488,10,0,6
"354",0.998943427607062,0.00253673768806826,10,0,6
"355",0.998866607513405,0.00271021362328574,10,0,6
"356",0.998933298252717,0.00254446622401954,10,0,6
"357",0.998869641039991,0.00271129646673984,10,0,6
"358",0.998978220234695,0.00244123969283595,10,0,6
"359",0.998911001674316,0.00261292700725953,10,0,6
"360",0.998945569180091,0.00252834777306558,10,0,6
"361",0.998806053974525,0.00286303850737456,10,0,6
"362",0.998967820185296,0.00247354446489239,10,0,6
"363",0.999033018924251,0.00230759983552258,10,0,6
"364",0.998747358233962,0.00302040583744728,10,0,6
"365",0.998927627625953,0.00257381028493893,10,0,6
"366",0.998856326421802,0.00273947332131925,10,0,6
"367",0.998903661453709,0.00261673043749182,10,0,6
"368",0.998877652758367,0.0026884577921534,10,0,6
"369",0.998992460392874,0.00241523509801722,10,0,6
"370",0.998869581633613,0.00271208355468918,10,0,6
"371",0.998954605940344,0.00250731715758158,10,0,6
"372",0.998871588097334,0.00270402554494992,10,0,6
"373",0.998877145351691,0.00269039646124951,10,0,6
"374",0.998895539851074,0.00265004253394224,10,0,6
"375",0.99898160642091,0.00244246952265815,10,0,6
"376",0.99877556131044,0.00293972216705196,10,0,6
"377",0.998783434266185,0.00291720163208475,10,0,6
"378",0.998833522290249,0.00279672255599479,10,0,6
"379",0.998922525424465,0.00258257890565119,10,0,6
"380",0.998861356501365,0.00273059952330475,10,0,6
"381",0.999000227510455,0.0023985448725409,10,0,6
"382",0.998883409006441,0.00267452088685895,10,0,6
"383",0.999031580770528,0.00232774129995822,10,0,6
"384",0.998884375017176,0.00267543738186568,10,0,6
"385",0.998963026858514,0.00248026001447476,10,0,6
"386",0.998886107532105,0.00266933819846115,10,0,6
"387",0.998986680877773,0.00242108743405878,10,0,6
"388",0.998909168232496,0.0026070368188041,10,0,6
"389",0.999005196823974,0.00238750537257405,10,0,6
"390",0.998880093054119,0.00268174790024739,10,0,6
"391",0.998852668244086,0.00274801494310798,10,0,6
"392",0.998948298576662,0.00252135755283836,10,0,6
"393",0.998790783767678,0.0028954789833488,10,0,6
"394",0.998955290279314,0.00250390414152034,10,0,6
"395",0.998947830277487,0.00252690539601261,10,0,6
"396",0.998902664840051,0.00262998755907451,10,0,6
"397",0.998872023887786,0.00269695609114334,10,0,6
"398",0.998943921385238,0.00253177651215506,10,0,6
"399",0.998923476397556,0.0025805163022307,10,0,6
"400",0.998876090674429,0.00268881888441054,10,0,6
"401",0.99892756112366,0.0025614952900245,10,0,6
"402",0.998935708946658,0.00254874203645261,10,0,6
"403",0.998918713207237,0.00259027469298027,10,0,6
"404",0.998889781125214,0.0026603959213293,10,0,6
"405",0.999014185150073,0.00236931849970446,10,0,6
"406",0.99883937448917,0.00277599536694148,10,0,6
"407",0.998883388564277,0.00267567536672951,10,0,6
"408",0.998968184469987,0.00246991666850984,10,0,6
"409",0.998888814474423,0.00265689211842312,10,0,6
"410",0.998897443333948,0.00263445790131549,10,0,6
"411",0.998899348401185,0.00263374622627416,10,0,6
"412",0.999022695917742,0.00234367093578852,10,0,6
"413",0.998987075392885,0.00243005299573078,10,0,6
"414",0.998857262065052,0.00273176214010575,10,0,6
"415",0.998872793966207,0.00270016243115644,10,0,6
"416",0.998915857016829,0.00259761105071359,10,0,6
"417",0.998980707461668,0.00243803821925447,10,0,6
"418",0.998914463411886,0.00259850967867265,10,0,6
"419",0.998894982807278,0.00264661911251747,10,0,6
"420",0.998971859980518,0.00245457382391349,10,0,6
"421",0.998884570157397,0.0026748330954339,10,0,6
"422",0.99899989182535,0.00239536612741576,10,0,6
"423",0.998879420445524,0.0026814867703785,10,0,6
"424",0.99894371682922,0.00253090434589484,10,0,6
"425",0.99896416540798,0.00248052538493222,10,0,6
"426",0.998998961750416,0.00239931234061794,10,0,6
"427",0.998896873197353,0.0026429731837425,10,0,6
"428",0.998939762342764,0.00254461683293563,10,0,6
"429",0.998852431909744,0.0027454192954839,10,0,6
"430",0.998771538167219,0.00294096326646228,10,0,6
"431",0.998863342436759,0.00272575555416067,10,0,6
"432",0.998916984031404,0.00259078594432352,10,0,6
"433",0.998791496522849,0.00290336771837678,10,0,6
"434",0.998931556542527,0.00256099805978437,10,0,6
"435",0.998989391685704,0.00241405892833252,10,0,6
"436",0.998952660570858,0.00250659493116586,10,0,6
"437",0.998876226536894,0.00269868606167917,10,0,6
"438",0.99881666755366,0.0028431186649994,10,0,6
"439",0.99899882555549,0.00240545751127884,10,0,6
"440",0.999054850740177,0.00226134243787167,10,0,6
"441",0.998946729532077,0.00252801385745478,10,0,6
"442",0.99894138179367,0.00254084924959607,10,0,6
"443",0.998883813860963,0.00266797208410764,10,0,6
"444",0.998957523002491,0.00249339809473363,10,0,6
"445",0.999007422800897,0.00237541746519791,10,0,6
"446",0.998924663815779,0.00257517493714619,10,0,6
"447",0.99891392752738,0.00259519856195219,10,0,6
"448",0.998930426002258,0.00255393208360809,10,0,6
"449",0.998961278450046,0.00248609561336141,10,0,6
"450",0.998864983214793,0.00271655170500797,10,0,6
"451",0.99898286952974,0.0024411523123755,10,0,6
"452",0.999016126899105,0.00236045773091243,10,0,6
"453",0.998898490487842,0.00263735585879373,10,0,6
"454",0.998995073635862,0.00240525856569513,10,0,6
"455",0.999001043403142,0.00238904979997231,10,0,6
"456",0.998982953015603,0.00243775969588744,10,0,6
"457",0.998854514463162,0.00274282501893865,10,0,6
"458",0.999018396856242,0.00235471105754153,10,0,6
"459",0.998890551871183,0.0026597544560606,10,0,6
"460",0.998868453979881,0.0027219991020899,10,0,6
"461",0.998957579482564,0.00249376320606525,10,0,6
"462",0.999089315930387,0.00217263138086888,10,0,6
"463",0.998950464758767,0.00251194868996989,10,0,6
"464",0.998866851734618,0.00271210793842152,10,0,6
"465",0.998830338885991,0.00280443182683817,10,0,6
"466",0.998862547559389,0.00273043662329297,10,0,6
"467",0.998935789636643,0.00255030348639907,10,0,6
"468",0.998874245101844,0.00269334385879323,10,0,6
"469",0.998774254581564,0.0029321201105663,10,0,6
"470",0.998883345071912,0.00267301937304899,10,0,6
"471",0.998918010364998,0.00259416158096543,10,0,6
"472",0.998910904670373,0.00260404591572165,10,0,6
"473",0.998917768993261,0.00258816625416959,10,0,6
"474",0.998933464032078,0.00255555998928399,10,0,6
"475",0.998967054664083,0.00247263641880172,10,0,6
"476",0.998955310177483,0.00251238292718006,10,0,6
"477",0.998800667836577,0.00288061788082696,10,0,6
"478",0.99880713314644,0.00285785654610922,10,0,6
"479",0.998887931837131,0.00267320101490816,10,0,6
"480",0.99890816198792,0.0026120412760669,10,0,6
"481",0.998905768296171,0.00261780173104741,10,0,6
"482",0.998833947940771,0.00279185814533838,10,0,6
"483",0.998937269864683,0.00254885512776119,10,0,6
"484",0.99896974768744,0.00246896156447968,10,0,6
"485",0.998918159273999,0.00259192516398754,10,0,6
"486",0.99903950625434,0.00230202156168719,10,0,6
"487",0.99898472614074,0.00243834548462898,10,0,6
"488",0.99883588459883,0.00279152439828781,10,0,6
"489",0.998974517685433,0.002458984815286,10,0,6
"490",0.998944317862748,0.00252759195211233,10,0,6
"491",0.998880968078174,0.00267567991891612,10,0,6
"492",0.998933690915497,0.00255014978694059,10,0,6
"493",0.998853140636763,0.00274655685627401,10,0,6
"494",0.99889714108617,0.0026497418286042,10,0,6
"495",0.998793553269855,0.00288249461987139,10,0,6
"496",0.998916609485477,0.0025943553037382,10,0,6
"497",0.998782661799227,0.00291707428821329,10,0,6
"498",0.998854899945358,0.00273739463671507,10,0,6
"499",0.99879560691016,0.00288799413992512,10,0,6
"500",0.998927364313815,0.00256501308261909,10,0,6
"501",0.999507239907719,0.000483707014175211,10,1,3
"502",0.999353486136542,0.000634043030344939,10,1,3
"503",0.999542764337941,0.000449098905749708,10,1,3
"504",0.999620373460989,0.00037289453646728,10,1,3
"505",0.999571212692301,0.000421312441227856,10,1,3
"506",0.999452434696027,0.000537530072663927,10,1,3
"507",0.999456821616686,0.000533120934847837,10,1,3
"508",0.999681556073766,0.000313056667087958,10,1,3
"509",0.999543461440913,0.000448263216663506,10,1,3
"510",0.999608529550231,0.00038456437235627,10,1,3
"511",0.999488075096808,0.000502838030564538,10,1,3
"512",0.999369699798539,0.000618331204817985,10,1,3
"513",0.999663855186759,0.000330137385636898,10,1,3
"514",0.99953016176742,0.000461494703471714,10,1,3
"515",0.999737273457836,0.000258501229200924,10,1,3
"516",0.999602080369472,0.000390896800266201,10,1,3
"517",0.999622510155025,0.000371363810912378,10,1,3
"518",0.999554259558158,0.000437762483346939,10,1,3
