"","H","C","Tau","K","D"
"121",0.999975466548161,2.42081626659156e-05,50,0,3
"122",0.999992498420857,7.40175172333498e-06,50,0,3
"123",0.999976755391544,2.29188442009159e-05,50,0,3
"124",0.999988305957558,1.15479107631054e-05,50,0,3
"125",0.999994381341399,5.54289201623649e-06,50,0,3
"126",0.999977731057938,2.19736579991375e-05,50,0,3
"127",0.999986620602483,1.32005754979565e-05,50,0,3
"128",0.999965352026995,3.4204451690166e-05,50,0,3
"129",0.999983960417091,1.58250831955518e-05,50,0,3
"130",0.99999271034535,7.19422396785974e-06,50,0,3
"131",0.999995759837006,4.18253168567449e-06,50,0,3
"132",0.99994018602607,5.89020208203033e-05,50,0,3
"133",0.999996516177616,3.43853235153575e-06,50,0,3
"134",0.999999583505026,4.1103562976778e-07,50,0,3
"135",0.999982725668901,1.70423262541211e-05,50,0,3
"136",0.999995596217964,4.34974855735765e-06,50,0,3
"137",0.999986047103106,1.37548945362007e-05,50,0,3
"138",0.999964622637169,3.4913870047724e-05,50,0,3
"139",0.999992779409901,7.12185955200552e-06,50,0,3
"140",0.999995855393505,4.09018401561555e-06,50,0,3
"141",0.999993467358259,6.44658076825103e-06,50,0,3
"142",0.999973158015391,2.64812860788273e-05,50,0,3
"143",0.999972109105391,2.74978236026077e-05,50,0,3
"144",0.99999855772529,1.42315224191556e-06,50,0,3
"145",0.999986505863883,1.33266533276613e-05,50,0,3
"146",0.999983544859831,1.62311854394338e-05,50,0,3
"147",0.999987767867803,1.20551338824562e-05,50,0,3
"148",0.999969096860087,3.04953270031545e-05,50,0,3
"149",0.999995960927597,3.98572700382982e-06,50,0,3
"150",0.999976802756383,2.28845641648017e-05,50,0,3
"151",0.999998973555793,1.01332207685458e-06,50,0,3
"152",0.999998428222291,1.55114737170548e-06,50,0,3
"153",0.999988378664905,1.14701460047426e-05,50,0,3
"154",0.999978509725919,2.11973379581702e-05,50,0,3
"155",0.999986032394421,1.37826108162088e-05,50,0,3
"156",0.999973396840197,2.62911858022739e-05,50,0,3
"157",0.999992527226419,7.36775165956255e-06,50,0,3
"158",0.999997903001256,2.06915444287298e-06,50,0,3
"159",0.999931352240466,6.7784603000092e-05,50,0,3
"160",0.999979735330145,2.00122241515111e-05,50,0,3
"161",0.999992484441812,7.41912676761119e-06,50,0,3
"162",0.999970921440081,2.86977267117223e-05,50,0,3
"163",0.999986474330252,1.33480929230353e-05,50,0,3
"164",0.999986293168834,1.35260063504673e-05,50,0,3
"165",0.999953039782187,4.63594637221196e-05,50,0,3
"166",0.999976637242437,2.30765070430413e-05,50,0,3
"167",0.999993292908613,6.61522953282136e-06,50,0,3
"168",0.999999216425353,7.7325445961415e-07,50,0,3
"169",0.999994866627464,5.0674158755951e-06,50,0,3
"170",0.999992136344472,7.76054162477626e-06,50,0,3
"171",0.999956876827917,4.25451670831364e-05,50,0,3
"172",0.999976267047978,2.34452985349813e-05,50,0,3
"173",0.999992455700405,7.44574571023752e-06,50,0,3
"174",0.999986811102802,1.3026104803329e-05,50,0,3
"175",0.999942696041763,5.65339998260012e-05,50,0,3
"176",0.999995238440404,4.70018275734205e-06,50,0,3
"177",0.999973337415577,2.63140234083414e-05,50,0,3
"178",0.999990001128513,9.86015760711558e-06,50,0,3
"179",0.999990399953854,9.47615564341264e-06,50,0,3
"180",0.999989164979735,1.06970655549809e-05,50,0,3
"181",0.999981349253272,1.84022130431029e-05,50,0,3
"182",0.999976824860022,2.2818177005812e-05,50,0,3
"183",0.999972961097959,2.66606996775211e-05,50,0,3
"184",0.999982889059204,1.68827364265784e-05,50,0,3
"185",0.999988775045883,1.10685598995654e-05,50,0,3
"186",0.999984899210089,1.48953274650734e-05,50,0,3
"187",0.999997101772282,2.86035517511706e-06,50,0,3
"188",0.999960275203953,3.92202871749726e-05,50,0,3
"189",0.99995125094115,4.81167108456308e-05,50,0,3
"190",0.999995587050004,4.3560145505157e-06,50,0,3
"191",0.999996672932899,3.28214130438284e-06,50,0,3
"192",0.999994258302024,5.66795601955753e-06,50,0,3
"193",0.999974509455576,2.51856320409873e-05,50,0,3
"194",0.9999756806389,2.40239920506936e-05,50,0,3
"195",0.999974406446731,2.52538179033677e-05,50,0,3
"196",0.999994842176406,5.08967370473357e-06,50,0,3
"197",0.999984008092695,1.57770896687375e-05,50,0,3
"198",0.999980161036797,1.95791301145928e-05,50,0,3
"199",0.99998951138154,1.03468661734227e-05,50,0,3
"200",0.999995193094718,4.74076537570195e-06,50,0,3
"201",0.999976154515819,2.35302565721777e-05,50,0,3
"202",0.999965367719535,3.42077808047313e-05,50,0,3
"203",0.999946270490085,5.30313062305481e-05,50,0,3
"204",0.999994262574737,5.66096650620788e-06,50,0,3
"205",0.99994804088588,5.12815751580018e-05,50,0,3
"206",0.999976038468468,2.36462737886005e-05,50,0,3
"207",0.999994887605846,5.04366109010179e-06,50,0,3
"208",0.999969841776437,2.97756376239476e-05,50,0,3
"209",0.999978210665608,2.1496637293196e-05,50,0,3
"210",0.999989783797121,1.0074360573666e-05,50,0,3
"211",0.999980288474897,1.94615121472556e-05,50,0,3
"212",0.999970539777569,2.90410292383919e-05,50,0,3
"213",0.999998955411909,1.03088952524921e-06,50,0,3
"214",0.999978337406371,2.13833420195137e-05,50,0,3
"215",0.999987292883788,1.25325804466137e-05,50,0,3
"216",0.999983736774367,1.60459713274504e-05,50,0,3
"217",0.999994779029415,5.15262139649139e-06,50,0,3
"218",0.999980571104141,1.92091070246356e-05,50,0,3
"219",0.99999452312048,5.4100054826393e-06,50,0,3
"220",0.999981309705408,1.8443521899679e-05,50,0,3
"221",0.999907532766625,9.10817264885576e-05,50,0,3
"222",0.99999133001952,8.55463667948534e-06,50,0,3
"223",0.999998023510826,1.95049004080451e-06,50,0,3
"224",0.999989562268886,1.02994124846701e-05,50,0,3
"225",0.999990202101552,9.67280720863841e-06,50,0,3
"226",0.999980702271766,1.90513630382774e-05,50,0,3
"227",0.999980107853044,1.96180181388133e-05,50,0,3
"228",0.999989178592377,1.06788877801332e-05,50,0,3
"229",0.99999668551485,3.27015354798148e-06,50,0,3
"230",0.999996447713301,3.506035000075e-06,50,0,3
"231",0.999967958027763,3.1630398388145e-05,50,0,3
"232",0.999981793377551,1.79525590746479e-05,50,0,3
"233",0.999968618648505,3.09332536330675e-05,50,0,3
"234",0.999983168738359,1.66008052505549e-05,50,0,3
"235",0.999995774785212,4.16969247632446e-06,50,0,3
"236",0.999984683024993,1.51091398051629e-05,50,0,3
"237",0.999953692880361,4.56958068561809e-05,50,0,3
"238",0.999991795307821,8.09482774386259e-06,50,0,3
"239",0.999984056658436,1.57363656102055e-05,50,0,3
"240",0.999990547439524,9.32817528532879e-06,50,0,3
"241",0.999995191306493,4.74805744878152e-06,50,0,3
"242",0.999976517073624,2.31840164696537e-05,50,0,3
"243",0.999979410110287,2.03396795643292e-05,50,0,3
"244",0.999977706235588,2.20157127259468e-05,50,0,3
"245",0.999946552130375,5.26570442713855e-05,50,0,3
"246",0.999997362336608,2.6027223445503e-06,50,0,3
"247",0.999985143448258,1.46591733373164e-05,50,0,3
"248",0.999934846724983,6.4300335382824e-05,50,0,3
"249",0.999991111556872,8.76521610219762e-06,50,0,3
"250",0.999987845583354,1.1991156119104e-05,50,0,3
"251",0.998923991636846,0.002573594269892,50,0,6
"252",0.998941364508583,0.00253492438156769,50,0,6
"253",0.9988682266879,0.0027146448013135,50,0,6
"254",0.998788074745741,0.00291464178464325,50,0,6
"255",0.998921674646414,0.00258507161098711,50,0,6
"256",0.998890953565555,0.00265974406772871,50,0,6
"257",0.998911053298138,0.00261569824533666,50,0,6
"258",0.998867746267735,0.00271417439624863,50,0,6
"259",0.999019607235943,0.00235436605135688,50,0,6
"260",0.998941495303112,0.00253009029783504,50,0,6
"261",0.998827142400214,0.00281851367987342,50,0,6
"262",0.998816361537906,0.00284017352169208,50,0,6
"263",0.998945935179167,0.0025240965177939,50,0,6
"264",0.998906424635571,0.00262117992824331,50,0,6
"265",0.998992650334515,0.00241518758319776,50,0,6
"266",0.998925922286295,0.00257213502339307,50,0,6
"267",0.998941176740148,0.00254117542772358,50,0,6
"268",0.998730288404497,0.00304288165632238,50,0,6
"269",0.999048013657684,0.00228172144487446,50,0,6
"270",0.998964434812374,0.00247834477559134,50,0,6
"271",0.998908578347293,0.00262225270084687,50,0,6
"272",0.998827584721758,0.00281332459569367,50,0,6
"273",0.998947471526542,0.0025171936612041,50,0,6
"274",0.998873479240728,0.00269463062632131,50,0,6
"275",0.999018239922171,0.00235060780843791,50,0,6
"276",0.998925737028142,0.00257417113561322,50,0,6
"277",0.998882694492257,0.00266711789749157,50,0,6
"278",0.998885765923192,0.00266821374563978,50,0,6
"279",0.998948664438484,0.00252140695378075,50,0,6
"280",0.998904667804069,0.00262931280387437,50,0,6
"281",0.999012167656247,0.00236780114198976,50,0,6
"282",0.998951637874008,0.0025038671048989,50,0,6
"283",0.998714711793274,0.00307344694848741,50,0,6
"284",0.998830861133254,0.00280173817371953,50,0,6
"285",0.998789446614353,0.0029032598154216,50,0,6
"286",0.998849159122655,0.00276180534861405,50,0,6
"287",0.998935589861073,0.00254075780289525,50,0,6
"288",0.998824942174043,0.00281049932099919,50,0,6
"289",0.999006956879759,0.00238844084331805,50,0,6
"290",0.998885938246691,0.00266176424868081,50,0,6
"291",0.998921801207206,0.0025812113754181,50,0,6
"292",0.998866898006875,0.00271898757515703,50,0,6
"293",0.998846987582418,0.00276780785710454,50,0,6
"294",0.998845685875487,0.00277119495710043,50,0,6
"295",0.998806333006447,0.00286656876485577,50,0,6
"296",0.998889321615042,0.00266413530355571,50,0,6
"297",0.998923281167561,0.00257398188282521,50,0,6
"298",0.998926951593487,0.00257181533747019,50,0,6
"299",0.99887480107036,0.00268670102072411,50,0,6
"300",0.998953815332301,0.00250398678657131,50,0,6
"301",0.998819339339121,0.00282437249824027,50,0,6
"302",0.998922599091047,0.00258252984286711,50,0,6
"303",0.99888720810245,0.00266614884990945,50,0,6
"304",0.998933250817989,0.00256457959600301,50,0,6
"305",0.998878832637331,0.00268738224418598,50,0,6
"306",0.998926086005976,0.00257402050646648,50,0,6
"307",0.998953203606816,0.00250754294488486,50,0,6
"308",0.999049105517749,0.00228012480001142,50,0,6
"309",0.998837376346773,0.00278508026437645,50,0,6
"310",0.999023304938454,0.00233716663924936,50,0,6
"311",0.998900099419308,0.00263285024541181,50,0,6
"312",0.998906869904611,0.00261943024518097,50,0,6
"313",0.998950846338953,0.00251280103699878,50,0,6
"314",0.998950351400011,0.00250835235762765,50,0,6
"315",0.998920993820391,0.00258433916259022,50,0,6
"316",0.998888741048916,0.00267033823038729,50,0,6
"317",0.998961141623526,0.00248534350422518,50,0,6
"318",0.99901787978615,0.00235552768591574,50,0,6
"319",0.998950986974257,0.00250755058822356,50,0,6
"320",0.998888013364847,0.0026648910596543,50,0,6
"321",0.998875966405752,0.00269151174443186,50,0,6
"322",0.998826953458204,0.00280472606975672,50,0,6
"323",0.998944486859904,0.0025274332709419,50,0,6
"324",0.998906285859196,0.00262307053104579,50,0,6
"325",0.998956081749338,0.00249934751286144,50,0,6
"326",0.998918980736908,0.00258658650212004,50,0,6
"327",0.998817405429289,0.00283472573176183,50,0,6
"328",0.99891742904572,0.00260428899609317,50,0,6
"329",0.998921670634374,0.00258358296802023,50,0,6
"330",0.998975432445148,0.00245582212493017,50,0,6
"331",0.999002148560669,0.00239198938317373,50,0,6
"332",0.998949001957302,0.00251179245180182,50,0,6
"333",0.998953640674303,0.00250299465340665,50,0,6
"334",0.998876053832498,0.00269351772114866,50,0,6
"335",0.998834200787166,0.00279780024002156,50,0,6
"336",0.998981762143616,0.00243474366355028,50,0,6
"337",0.998972030259354,0.00246100704551589,50,0,6
"338",0.998867850066561,0.00270688151678186,50,0,6
"339",0.998933135233743,0.00256048665912685,50,0,6
"340",0.998935643350225,0.00255895335730576,50,0,6
"341",0.998861062330399,0.00272834643552804,50,0,6
"342",0.998893978022601,0.00264602160338939,50,0,6
"343",0.998973439727796,0.00245886497661946,50,0,6
"344",0.998787240905233,0.00290987969648744,50,0,6
"345",0.998980153051903,0.00244617011924944,50,0,6
"346",0.998859608355322,0.00274141330643734,50,0,6
"347",0.998973159581177,0.00246132991070887,50,0,6
"348",0.99888407033307,0.0026649394058602,50,0,6
"349",0.998979005502736,0.00243672958693524,50,0,6
"350",0.998960271328855,0.00248862911647227,50,0,6
"351",0.998729378601102,0.00304475666906038,50,0,6
"352",0.998936446519178,0.00254832217626477,50,0,6
"353",0.999017928502267,0.00235324402621168,50,0,6
"354",0.998847167213848,0.00275877755425189,50,0,6
"355",0.998852629986354,0.00276278991645422,50,0,6
"356",0.998858876580494,0.00273470131198154,50,0,6
"357",0.998801410404139,0.00287347497154554,50,0,6
"358",0.999011551803897,0.00237001300913513,50,0,6
"359",0.998980861048563,0.00244142410671747,50,0,6
"360",0.998995017902347,0.00240489735208071,50,0,6
"361",0.998991462283447,0.00241151591129498,50,0,6
"362",0.99875461810915,0.00298695770823702,50,0,6
"363",0.998935241388003,0.0025488655848659,50,0,6
"364",0.998982002501607,0.0024376954922422,50,0,6
"365",0.998995126619583,0.00239959874675035,50,0,6
"366",0.999061544673828,0.00225504748454956,50,0,6
"367",0.998945823493964,0.00252592262049101,50,0,6
"368",0.998871365132394,0.00269872146980066,50,0,6
"369",0.999002870050172,0.00239369247166147,50,0,6
"370",0.998792635813684,0.00289812319685335,50,0,6
"371",0.998918066004204,0.00259450150597606,50,0,6
"372",0.998844444490327,0.00277724911600765,50,0,6
"373",0.99881004378502,0.00285735708114985,50,0,6
"374",0.998933059192614,0.00255958830612638,50,0,6
"375",0.998982593682858,0.0024412158796478,50,0,6
"376",0.998949266005655,0.00251754796242783,50,0,6
"377",0.998876756122423,0.00268798123719842,50,0,6
"378",0.998939158059721,0.00254022816185086,50,0,6
"379",0.998869338992041,0.00270668847862904,50,0,6
"380",0.998951514586043,0.00251203717295049,50,0,6
"381",0.999046695524069,0.00228845296303403,50,0,6
"382",0.998882115758566,0.00268478983792515,50,0,6
"383",0.998815477261885,0.00284249520722857,50,0,6
"384",0.998929108679477,0.00255781309719982,50,0,6
"385",0.99898447072457,0.00243396722185996,50,0,6
"386",0.998897738356827,0.00264640708759488,50,0,6
"387",0.998897396714876,0.00264331184267546,50,0,6
"388",0.998869893613789,0.00270179541681891,50,0,6
"389",0.998840238909814,0.00277893482397425,50,0,6
"390",0.998878705598887,0.00269160459191418,50,0,6
"391",0.999049887440047,0.00227230792505703,50,0,6
"392",0.998841726185276,0.00277264327833359,50,0,6
"393",0.999013705743656,0.00236124247095249,50,0,6
"394",0.998976142948021,0.00245297308423585,50,0,6
"395",0.998968223426018,0.00247624010323352,50,0,6
"396",0.998916833446148,0.00259637943506276,50,0,6
"397",0.998843812232073,0.00277807953726186,50,0,6
"398",0.999017325067609,0.00235151784090172,50,0,6
"399",0.998782405374355,0.00291677486304961,50,0,6
"400",0.998856064820242,0.002739414150108,50,0,6
"401",0.998925268673214,0.00257162510295892,50,0,6
"402",0.998850611412545,0.00275449587913256,50,0,6
"403",0.998934289622066,0.00254811915499853,50,0,6
"404",0.998874569823026,0.00269603721619374,50,0,6
"405",0.998892684391291,0.00265181580609051,50,0,6
"406",0.998853295433035,0.00275341525145835,50,0,6
"407",0.998872699869233,0.00269924766135948,50,0,6
"408",0.998822254994592,0.00282684422733894,50,0,6
"409",0.998979677209252,0.0024494093599883,50,0,6
"410",0.998979267891279,0.00244871039678708,50,0,6
"411",0.998821466011268,0.00282418967680468,50,0,6
"412",0.998881105393265,0.00268429470292413,50,0,6
"413",0.998878085364609,0.00268151276315472,50,0,6
"414",0.998939294041727,0.00254233556903902,50,0,6
"415",0.998863118804703,0.0027262291784741,50,0,6
"416",0.998970214858757,0.00246712026102426,50,0,6
"417",0.998947853900282,0.0025150595277358,50,0,6
"418",0.998745588137337,0.00300257416469603,50,0,6
"419",0.998961430604735,0.00248632674069234,50,0,6
"420",0.998915960200038,0.00259249700798966,50,0,6
"421",0.998931825885823,0.0025516727381142,50,0,6
"422",0.998940212826996,0.00254663587691704,50,0,6
"423",0.998841172198391,0.00278542406171301,50,0,6
"424",0.998889137116335,0.00265571952348385,50,0,6
"425",0.998930918776108,0.00257151747796531,50,0,6
"426",0.99891833354935,0.00259920298121809,50,0,6
"427",0.998911212193132,0.00260490499548676,50,0,6
"428",0.998928673088899,0.0025689507419583,50,0,6
"429",0.998859858877548,0.00272827054421294,50,0,6
"430",0.998931960706818,0.00255810618164018,50,0,6
"431",0.998960901656739,0.00249380588623517,50,0,6
"432",0.998787191498602,0.00289471835192895,50,0,6
"433",0.998900797229764,0.00263787468047991,50,0,6
"434",0.998975260075355,0.00245373711833478,50,0,6
"435",0.99886342842662,0.00271799505783492,50,0,6
"436",0.998913459347072,0.00260871333697907,50,0,6
"437",0.998923164913172,0.00257689152555543,50,0,6
"438",0.998923092974021,0.00258343485616917,50,0,6
"439",0.99897583559529,0.00245683484178998,50,0,6
"440",0.998745492146891,0.00300289071568048,50,0,6
"441",0.998959106940975,0.00249497728511065,50,0,6
"442",0.998787059058293,0.00289879958376133,50,0,6
"443",0.99890932930381,0.00261155358373472,50,0,6
"444",0.998898349462382,0.00263560515152744,50,0,6
"445",0.99890479731676,0.0026275300615918,50,0,6
"446",0.99885309040167,0.00274970790837319,50,0,6
"447",0.998911337384122,0.00261240180572538,50,0,6
"448",0.998998354779898,0.00240079156299355,50,0,6
"449",0.99901467466093,0.002362479365396,50,0,6
"450",0.998780259908752,0.00291993224210315,50,0,6
"451",0.999051720780436,0.00227468931632904,50,0,6
"452",0.998920056611977,0.00258372592808566,50,0,6
"453",0.998959678659723,0.00249244626819841,50,0,6
"454",0.998959267107866,0.00248959951639648,50,0,6
"455",0.998889127401463,0.00266550635564977,50,0,6
"456",0.998930252200123,0.0025613570260884,50,0,6
"457",0.99888571405169,0.00267911111795951,50,0,6
"458",0.998855522701653,0.00273994074796155,50,0,6
"459",0.998999161608838,0.0024001642554861,50,0,6
"460",0.998895233685648,0.00265037763999396,50,0,6
"461",0.998888072996956,0.00266319292741828,50,0,6
"462",0.998795477739006,0.00288732094936873,50,0,6
"463",0.998842310419055,0.00276525068007598,50,0,6
"464",0.998963483085882,0.00248109932787761,50,0,6
"465",0.998881029104247,0.00268756901972705,50,0,6
"466",0.998914714684143,0.00259843191438083,50,0,6
"467",0.999093779038833,0.00216994749895898,50,0,6
"468",0.998874173231166,0.00270119589745344,50,0,6
"469",0.998825831688937,0.00281316403212093,50,0,6
"470",0.99877807628873,0.00293384909779776,50,0,6
"471",0.998942638777202,0.00253276959788239,50,0,6
"472",0.998966850994399,0.00247212315268896,50,0,6
"473",0.998876880075199,0.00269232011189356,50,0,6
"474",0.99879218307573,0.00290106083389547,50,0,6
"475",0.998944508922831,0.00253287454146164,50,0,6
"476",0.99886131208014,0.00272444004215785,50,0,6
"477",0.998901387403312,0.0026248467604977,50,0,6
"478",0.998921035882767,0.00258642463678491,50,0,6
"479",0.998986506652131,0.00242669564360615,50,0,6
"480",0.998912378452675,0.00260675244504455,50,0,6
"481",0.998894253060095,0.0026513393751269,50,0,6
"482",0.998932776181799,0.00255697336655922,50,0,6
"483",0.99890142188021,0.00263353490779424,50,0,6
"484",0.998966496167365,0.00247726080135062,50,0,6
"485",0.998996481259478,0.00240005410035579,50,0,6
"486",0.998915716524275,0.00260077088710938,50,0,6
"487",0.998951685048866,0.00251676021000843,50,0,6
"488",0.998825563414949,0.00281113658079637,50,0,6
"489",0.998812983678788,0.00283984780247706,50,0,6
"490",0.998780631969556,0.00292414546167787,50,0,6
"491",0.998908237750882,0.00261927159570654,50,0,6
"492",0.998882149523368,0.0026786231406638,50,0,6
"493",0.998994954132263,0.00241435834891161,50,0,6
"494",0.998961821010425,0.00248456323960217,50,0,6
"495",0.998926956479012,0.00256875736414377,50,0,6
"496",0.998915598907439,0.00259564865695157,50,0,6
"497",0.998971871788673,0.00247097362310397,50,0,6
"498",0.998886469497901,0.00267031209253799,50,0,6
"499",0.99886505863933,0.00271775076113754,50,0,6
"500",0.998807161961435,0.00286405844539181,50,0,6
"501",0.99976232372684,0.000233706613537586,50,1,3
"502",0.999699732216473,0.000295188899553827,50,1,3
"503",0.999794018827603,0.000202654319877583,50,1,3
"504",0.999840991730551,0.000156482373071621,50,1,3
"505",0.999708245941786,0.000286903838486614,50,1,3
"506",0.999547960148775,0.000443999707481886,50,1,3
"507",0.999814918434795,0.000182272895440279,50,1,3
"508",0.999573309165122,0.000419049213700029,50,1,3
"509",0.999572016993623,0.000420157784168412,50,1,3
"510",0.999642291118993,0.000351561656677268,50,1,3
"511",0.999753855448819,0.000242098174754221,50,1,3
"512",0.999543071930868,0.000448622853639946,50,1,3
"513",0.99973390921729,0.000261533311890497,50,1,3
"514",0.999690827114584,0.000303900797976698,50,1,3
"515",0.999723690650771,0.000271812302952722,50,1,3
"516",0.999750998047615,0.000244774392705856,50,1,3
"517",0.999682585380688,0.000311813871700251,50,1,3
"518",0.999844594095105,0.000153229493173129,50,1,3
