"","H","C","region"
"1",0.999963137554556,4.76904724391557e-05,"90"
"2",0.99990239852397,0.000127355676341029,"90"
"3",0.99990290983071,0.000128026305346652,"90"
"4",0.999963648861296,4.83611014447786e-05,"90"
"5",0.999968020706059,4.02730808963575e-05,"95"
"6",0.99988981268941,0.000142850575679214,"95"
"7",0.999891096076163,0.000144533863449019,"95"
"8",0.999969304092811,4.1956368666163e-05,"95"
"9",0.999975963266168,2.98556332596127e-05,"99"
"10",0.999859346358026,0.000182810161442296,"99"
"11",0.999860629744778,0.000184493449212101,"99"
"12",0.999977246652921,3.15389210294182e-05,"99"
"13",0.999982191543621,2.16866356903302e-05,"99.9"
"14",0.999817858718888,0.000237225274746141,"99.9"
"15",0.999819142105641,0.000238908562515946,"99.9"
"16",0.999983474930373,2.33699234601357e-05,"99.9"
"17",0.999939245576476,7.96962206815083e-05,"median"
