"","H","C","region"
"1",0.999963254371925,4.75377948575557e-05,"90"
"2",0.999902437208744,0.000127304751168498,"90"
"3",0.999902948670877,0.000127975577880874,"90"
"4",0.999963765834058,4.82086215699315e-05,"90"
"5",0.999968095871178,4.01754048640869e-05,"95"
"6",0.999889795451687,0.000142873160135607,"95"
"7",0.999891078762429,0.000144556332886598,"95"
"8",0.999969379181919,4.1858577615078e-05,"95"
"9",0.999976027697213,2.97721307269093e-05,"99"
"10",0.999859834200275,0.000182169926170521,"99"
"11",0.999861117511016,0.000183853098921512,"99"
"12",0.999977311007955,3.14553034779005e-05,"99"
"13",0.999982191951932,2.16871788625589e-05,"99.9"
"14",0.999817858379144,0.000237224836908585,"99.9"
"15",0.999819141689885,0.000238908009659577,"99.9"
"16",0.999983475262673,2.33703516135501e-05,"99.9"
"17",0.999939439897376,7.94414285683472e-05,"median"
