"","H","C","region"
"1",0.99996334625769,4.74154437181691e-05,"90"
"2",0.999902557950353,0.000127147015168831,"90"
"3",0.999903069843836,0.000127818428366369,"90"
"4",0.999963858151172,4.80868569157071e-05,"90"
"5",0.99996822004548,4.00094463169178e-05,"95"
"6",0.999889325880774,0.000143489145059531,"95"
"7",0.999890610407802,0.000145173965101431,"95"
"8",0.999969504572508,4.16942663588172e-05,"95"
"9",0.999976222864594,2.95127344993472e-05,"99"
"10",0.99985934671783,0.000182810617839819,"99"
"11",0.999860631244858,0.000184495437881719,"99"
"12",0.999977507391622,3.11975545412466e-05,"99"
"13",0.999982470854551,2.13177035881682e-05,"99.9"
"14",0.999817859531576,0.000237226322110447,"99.9"
"15",0.999819144058604,0.000238911142152346,"99.9"
"16",0.999983755381579,2.30025236300676e-05,"99.9"
"17",0.999939262828334,7.9673879868725e-05,"median"
