"","H","C","region"
"1",0.999963045022283,4.78119027652468e-05,"90"
"2",0.999902380560857,0.000127379214055596,"90"
"3",0.999902891612938,0.000128049508311422,"90"
"4",0.999963556074364,4.84821970210733e-05,"90"
"5",0.999968205335452,4.00310318700825e-05,"95"
"6",0.999889033752417,0.000143872223970784,"95"
"7",0.999890316856451,0.00014555513906894,"95"
"8",0.999969488439486,4.17139469682379e-05,"95"
"9",0.99997622382239,2.95140103506444e-05,"99"
"10",0.999859872162926,0.000182120470377726,"99"
"11",0.99986115526696,0.000183803385475882,"99"
"12",0.999977506926424,3.11969254487998e-05,"99"
"13",0.999982191593133,2.16867015567e-05,"99.9"
"14",0.999822436225855,0.00023122132429397,"99.9"
"15",0.999823719329888,0.000232904239392126,"99.9"
"16",0.999983474697167,2.33696166548553e-05,"99.9"
"17",0.999939362537955,7.95429296432011e-05,"median"
