"","H","C","region"
"1",0.999963117078942,4.77203283945436e-05,"90"
"2",0.999902283636309,0.000127505314150788,"90"
"3",0.999902794040586,0.000128174725517561,"90"
"4",0.999963627483219,4.83897397613161e-05,"90"
"5",0.999968012677816,4.02886799093787e-05,"95"
"6",0.999889033666242,0.00014387215374799,"95"
"7",0.999890314860596,0.00014555248070136,"95"
"8",0.999969293872171,4.1969006862749e-05,"95"
"9",0.999976232478203,2.95081514967425e-05,"99"
"10",0.999859292845256,0.000182878181945145,"99"
"11",0.999860574039611,0.000184558508898515,"99"
"12",0.999977513672557,3.11884784501127e-05,"99"
"13",0.9999821938197,2.16896634109677e-05,"99.9"
"14",0.999821848778006,0.000231987261472231,"99.9"
"15",0.999823129972361,0.000233667588425602,"99.9"
"16",0.999983475014055,2.33699903643379e-05,"99.9"
"17",0.999939245477326,7.96960917034252e-05,"median"
