"","H","C","region"
"1",0.999805981047391,0.000343502795157339,"90"
"2",0.999705806780185,0.000522802065844884,"90"
"3",0.999707851144571,0.000526461219574121,"90"
"4",0.999808025411777,0.000347161948886577,"90"
"5",0.99981727511662,0.000323287839437425,"95"
"6",0.999689152635836,0.000552610878216395,"95"
"7",0.999691197000222,0.000556270031945633,"95"
"8",0.999819319481006,0.000326946993166663,"95"
"9",0.999834508653219,0.00029219905937419,"99"
"10",0.999650684240284,0.000621221512873077,"99"
"11",0.99965286432869,0.000625123595434201,"99"
"12",0.999836688741624,0.000296101141935315,"99"
"13",0.999854011622947,0.000257291209823725,"99.9"
"14",0.999599640113578,0.000712584044853577,"99.9"
"15",0.999601820201984,0.000716486127414702,"99.9"
"16",0.999856191711352,0.00026119329238485,"99.9"
"17",0.999762262396709,0.000425406949351293,"median"
