"","H","C","region"
"1",0.999805985504388,0.00034349396340719,"90"
"2",0.99970497603923,0.000524289583752785,"90"
"3",0.999707023352374,0.00052795404479425,"90"
"4",0.999808032817532,0.000347158424448655,"90"
"5",0.99981767345412,0.000322573843505126,"95"
"6",0.999688623829369,0.000553558206462361,"95"
"7",0.999690671142513,0.000557222667503826,"95"
"8",0.999819720767264,0.000326238304546591,"95"
"9",0.999834460797343,0.000292338646284022,"99"
"10",0.999649688281565,0.000623060738125698,"99"
"11",0.999651840480924,0.000626912933735543,"99"
"12",0.999836612996702,0.000296190841893868,"99"
"13",0.999853232201257,0.000258739937389428,"99.9"
"14",0.999599656126767,0.000712612687042824,"99.9"
"15",0.999601808326126,0.000716464882652669,"99.9"
"16",0.999855384400616,0.000262592132999274,"99.9"
"17",0.999761450556126,0.000426868152459085,"median"
