"","xmin","xmax","ymin","ymax","region"
"1",-1.56847190316907,1.84974640660881,-0.0143874378888919,0.0143874378888919,"90"
"2",-1.86500687779664,2.53631582853564,-0.0361126614479126,0.0361126614479126,"95"
"3",-2.31199136423484,4.25087351516067,-0.0361126614479126,0.0361126614479126,"99"
"4",-2.66250094302468,6.58567876906988,-0.0361126614479126,0.0361126614479126,"99.9"
"5",-0.209545905438273,-0.209545905438273,-3.33923663466962e-05,-3.33923663466962e-05,"median"
