"","xmin","xmax","ymin","ymax","region"
"1",-2.89833245112578,2.61201647595218,-0.29420257763223,0.180467814535361,"90"
"2",-2.55556579673413,3.31243858372958,-0.29420257763223,0.201807287019731,"95"
"3",-2.15859909002851,4.88134593465431,-0.29420257763223,0.273106421870164,"99"
"4",-1.9218919072307,7.03556094917177,-0.29420257763223,0.273106421870164,"99.9"
"5",-0.202363464317479,-0.202363464317479,0.000240941147027052,0.000240941147027052,"median"
