"","xmin","xmax","ymin","ymax","region"
"1",-2.91226637243028,2.42781534148352,-0.217959061611403,0.18262814974403,"90"
"2",-2.50827821879469,2.68713395117397,-0.223080200214455,0.18262814974403,"95"
"3",-2.1330438846882,2.68713395117397,-0.223080200214455,0.18262814974403,"99"
"4",-1.92563707035897,3.14849962410861,-0.230732020778442,0.18262814974403,"99.9"
"5",-0.248071782524662,-0.248071782524662,0.000885748760187877,0.000885748760187877,"median"
