"","xmin","xmax","ymin","ymax","region"
"1",-1.69557802544706,2.74701652736615,-0.0592828699995516,0.0618249313800476,"90"
"2",-1.69557802544706,3.75296214847413,-0.0761122173722597,0.0781451187074107,"95"
"3",-1.69557802544706,6.14836183093002,-0.109205176314356,0.118339337843376,"99"
"4",-1.69557802544706,9.69846010656553,-0.156365585688367,0.162828688845334,"99.9"
"5",-0.37876715371882,-0.37876715371882,-0.00027653750991502,-0.00027653750991502,"median"
