"","H","C","region"
"1",0.99900081661324,0.00241321405138159,"90"
"2",0.998822386646059,0.00284177385249829,"90"
"3",0.99881408486125,0.00282183431373875,"90"
"4",0.998992514828432,0.00239327451262205,"90"
"5",0.99902692534342,0.00235050512199016,"95"
"6",0.998795991668371,0.0029051703019117,"95"
"7",0.998787689883563,0.00288523076315216,"95"
"8",0.999018623558612,0.00233056558323061,"95"
"9",0.999069705647119,0.00224775378075282,"99"
"10",0.998741958797301,0.00303494848236876,"99"
"11",0.998733657012492,0.00301500894360921,"99"
"12",0.99906140386231,0.00222781424199328,"99"
"13",0.999104803735569,0.00216345387281989,"99.9"
"14",0.998373505086224,0.00391991445324173,"99.9"
"15",0.998365203301416,0.00389997491448219,"99.9"
"16",0.999096501950761,0.00214351433406034,"99.9"
"17",0.998910266057571,0.00261076853246753,"median"
