"","H","C","region"
"1",0.998999872242483,0.00241548819611786,"90"
"2",0.998821969637692,0.0028427741716797,"90"
"3",0.998813668165941,0.00282283572018887,"90"
"4",0.998991570770732,0.00239554974462703,"90"
"5",0.999026155491559,0.00235236116244927,"95"
"6",0.998796212980423,0.00290463643862966,"95"
"7",0.998787911508672,0.00288469798713883,"95"
"8",0.999017854019808,0.00233242271095844,"95"
"9",0.999068562746961,0.00225050753575914,"99"
"10",0.998744792522517,0.00302813794972824,"99"
"11",0.998736491050766,0.00300819949823741,"99"
"12",0.99906026127521,0.00223056908426831,"99"
"13",0.999103461119358,0.00216668872314282,"99.9"
"14",0.998677199562298,0.00319048253137522,"99.9"
"15",0.998668898090546,0.00317054407988439,"99.9"
"16",0.999095159647607,0.00214675027165198,"99.9"
"17",0.998910616717643,0.00260991672648295,"median"
