"","H","C","region"
"1",0.999001591833164,0.00241142491479134,"90"
"2",0.998822673692634,0.00284106935235201,"90"
"3",0.998814359466309,0.00282110401466985,"90"
"4",0.998993277606839,0.00239145957710918,"90"
"5",0.999027880942933,0.00234829565496869,"95"
"6",0.998796509364611,0.00290389896797622,"95"
"7",0.998788195138286,0.00288393363029406,"95"
"8",0.999019566716608,0.00232833031728653,"95"
"9",0.999067935957254,0.00225210968942884,"99"
"10",0.998743324777719,0.00303161358570258,"99"
"11",0.998735010551394,0.00301164824802043,"99"
"12",0.999059621730929,0.00223214435174668,"99"
"13",0.99910245133727,0.00216922630493625,"99.9"
"14",0.998640764402743,0.0032778965757439,"99.9"
"15",0.998632450176418,0.00325793123806175,"99.9"
"16",0.999094137110946,0.0021492609672541,"99.9"
"17",0.998910759372742,0.00260958974449194,"median"
