"","H","C","region"
"1",0.999000656343548,0.00241342152108944,"90"
"2",0.998823174923218,0.00283991687561018,"90"
"3",0.99881491592102,0.00282007014425043,"90"
"4",0.99899239734135,0.00239357478972969,"90"
"5",0.999025747653119,0.0023531260436762,"95"
"6",0.998796691553269,0.00290355753295101,"95"
"7",0.99878843255107,0.00288371080159126,"95"
"8",0.999017488650921,0.00233327931231645,"95"
"9",0.999066390477072,0.00225545961989953,"99"
"10",0.998742725228068,0.0030332408933618,"99"
"11",0.998734466225869,0.00301339416200205,"99"
"12",0.999058131474873,0.00223561288853979,"99"
"13",0.999103395108081,0.00216653592753966,"99.9"
"14",0.998640837678707,0.00327808098087681,"99.9"
"15",0.998632578676508,0.00325823424951706,"99.9"
"16",0.999095136105882,0.00214668919617991,"99.9"
"17",0.998910754453009,0.0026096476544768,"median"
