"","H","C","region"
"1",0.999000505043677,0.0024128619948731,"90"
"2",0.998821772515073,0.00284215216265693,"90"
"3",0.998813923938576,0.00282330099578852,"90"
"4",0.99899265646718,0.00239401082800469,"90"
"5",0.999026696137317,0.00234995470502166,"95"
"6",0.998795002737503,0.00290644936918457,"95"
"7",0.998787154161005,0.00288759820231616,"95"
"8",0.999018847560819,0.00233110353815325,"95"
"9",0.999069476261073,0.00224720291916096,"99"
"10",0.998741020287568,0.00303610755267694,"99"
"11",0.998733171711071,0.00301725638580853,"99"
"12",0.999061627684576,0.00222835175229255,"99"
"13",0.999103229445459,0.00216613256055676,"99.9"
"14",0.998640558077825,0.00327740352276868,"99.9"
"15",0.998632709501328,0.00325855235590027,"99.9"
"16",0.999095380868962,0.00214728139368835,"99.9"
"17",0.998910806042425,0.00260944986419216,"median"
