"","H","C","region"
"1",0.998813204878242,0.00282398614267704,"90"
"2",0.998992192371174,0.00239406786943643,"90"
"3",0.999000486723625,0.00241399045522587,"90"
"4",0.998821499230693,0.00284390872846648,"90"
"5",0.998786279639182,0.00288865911001027,"95"
"6",0.999018082827186,0.00233188039499569,"95"
"7",0.999026377179636,0.00235180298078513,"95"
"8",0.998794573991632,0.00290858169579971,"95"
"9",0.998732417261965,0.00301803362566016,"99"
"10",0.999060583094072,0.00222979705356884,"99"
"11",0.999068877446523,0.00224971963935828,"99"
"12",0.998740711614416,0.0030379562114496,"99"
"13",0.998365221464875,0.00390001806177998,"99.9"
"14",0.999096503592871,0.00214351795906649,"99.9"
"15",0.999104797945322,0.00216344054485593,"99.9"
"16",0.998373515817325,0.00391994064756942,"99.9"
"17",0.99891037193085,0.00261050766800198,"median"
