"","xmin","xmax","ymin","ymax","region"
"1",-1.6707635608574,1.74901670551472,-0.0339217370313645,0.0339217370313645,"90"
"2",-2.03852219849602,2.31067813965089,-0.0339217370313645,0.0339217370313645,"95"
"3",-2.65273269665639,3.6083749518637,-0.037153562111401,0.037153562111401,"99"
"4",-3.31357000156544,5.06150019535842,-0.037153562111401,0.037153562111401,"99.9"
"5",-0.118622606206007,-0.118622606206007,-2.98623674354764e-05,-2.98623674354764e-05,"median"
