"","xmin","xmax","ymin","ymax","region"
"1",-1.66465759979197,1.74582622816271,-0.0348841808791517,0.0348841808791517,"90"
"2",-2.05052692757684,2.29163181358667,-0.0348841808791517,0.0348841808791517,"95"
"3",-2.64123865327119,3.62049251435702,-0.0371664468188542,0.0371664468188542,"99"
"4",-3.30246779015033,5.50930271453251,-0.0371664468188542,0.0371664468188542,"99.9"
"5",-0.125770979928977,-0.125770979928977,-7.18200815530423e-05,-7.18200815530423e-05,"median"
