"","xmin","xmax","ymin","ymax","region"
"1",-1.65475430116739,1.7568486707993,-0.0346248454261864,0.0346248454261864,"90"
"2",-2.03656455814097,2.3196778393482,-0.0346248454261864,0.0346248454261864,"95"
"3",-2.64621763682539,3.65597462570608,-0.0368945297626107,0.0368945297626107,"99"
"4",-3.28084300678567,5.46786341848304,-0.0368945297626107,0.0368945297626107,"99.9"
"5",-0.131872286872507,-0.131872286872507,1.31513888703e-05,1.31513888703e-05,"median"
