"","H","C","D","tau"
"1",0.999796131364621,0.000201112237033599,3,1
"2",0.997809078360681,0.00214532901431813,3,1
"3",0.999313716523972,0.000677632847299458,3,1
"4",0.999883204806621,0.000115368172330471,3,1
"5",0.999372078450823,0.000616249239657693,3,1
"6",0.999523342375083,0.000472075915538488,3,1
"7",0.999846570793675,0.000151343433105784,3,1
"8",0.999625384874408,0.000370842905902545,3,1
"9",0.999402517817811,0.000582892995600517,3,1
"10",0.999161133620136,0.000827029952206583,3,1
"11",0.999307187850763,0.000683998508798476,3,1
"12",0.999522512252563,0.000469959729953833,3,1
"13",0.999261582953504,0.000731549694368079,3,1
"14",0.998981231258786,0.00100676145372798,3,1
"15",0.999465290801691,0.000533141149494653,3,1
"16",0.998915523656629,0.00107429357806251,3,1
"17",0.999621508371603,0.000373257597968324,3,1
"18",0.998488554631789,0.0014830918502894,3,1
"19",0.999429925281733,0.000555622722871667,3,1
"20",0.998041441710512,0.00191480440443725,3,1
"21",0.999578463855539,0.000415389077341228,3,1
"22",0.999628579178853,0.000367773967327998,3,1
"23",0.999609052824907,0.000386735031951098,3,1
"24",0.999681133966938,0.000314893649149355,3,1
"25",0.997323375406078,0.00264143970789268,3,1
"26",0.999638782935608,0.00035599255846725,3,1
"27",0.998168949451692,0.00179431758249809,3,1
"28",0.998741408961562,0.00123862888062336,3,1
"29",0.999943813647675,5.55197487133219e-05,3,1
"30",0.998882296356297,0.00110507664497761,3,1
"31",0.996989728470589,0.00296696494084818,3,1
"32",0.999515523853759,0.000478663910750553,3,1
"33",0.998554354253507,0.00143056383399215,3,1
"34",0.998838248013516,0.00114366302694178,3,1
"35",0.997257434632602,0.00272487420777224,3,1
"36",0.999516683729686,0.000478613598385405,3,1
"37",0.999568164170365,0.000427315046880832,3,1
"38",0.999239541542477,0.000750888382105971,3,1
"39",0.997186432754134,0.0027898627687158,3,1
"40",0.999869499686433,0.000129018124135164,3,1
"41",0.998076425078783,0.00189785784071358,3,1
"42",0.999557247274876,0.000436816861447009,3,1
"43",0.999354682941376,0.000635322012637358,3,1
"44",0.999091576624156,0.000896784441333158,3,1
"45",0.999270330022984,0.00071697859394591,3,1
"46",0.999876826424897,0.000121491604864419,3,1
"47",0.997594912554903,0.00237043717494143,3,1
"48",0.999534192592953,0.000457687674482957,3,1
"49",0.998613496988297,0.00136794703943691,3,1
"50",0.999923700090655,7.53372776177975e-05,3,1
"51",0.997556248815992,0.00239469623221055,3,1
"52",0.999200925976148,0.000784756831741598,3,1
"53",0.998703072562033,0.00127707798261229,3,1
"54",0.999566896757033,0.000427526282713187,3,1
"55",0.999605756626117,0.000389929794509279,3,1
"56",0.999850597193775,0.000147040792291987,3,1
"57",0.998669677019541,0.0013050542863472,3,1
"58",0.999607128174285,0.000387911327865317,3,1
"59",0.998797190242186,0.00118775074637889,3,1
"60",0.999170429362123,0.000818207946890876,3,1
"61",0.999716971132694,0.000278449206242548,3,1
"62",0.99892780937287,0.00106437571890934,3,1
"63",0.998827496942055,0.00115611353068104,3,1
"64",0.999006167993182,0.000978245869659174,3,1
"65",0.999844189698604,0.000153209067327287,3,1
"66",0.999054581692963,0.000928321255522859,3,1
"67",0.999661136493963,0.000334520272539134,3,1
"68",0.999523904250741,0.000469573245860128,3,1
"69",0.999461270835528,0.000534059523309063,3,1
"70",0.999833261479804,0.000164403709673197,3,1
"71",0.999298539565945,0.000688565443021311,3,1
"72",0.999920891899856,7.78360828272457e-05,3,1
"73",0.998558582285778,0.00141458905012588,3,1
"74",0.999629001801194,0.000365501789604294,3,1
"75",0.99987321973237,0.00012516947780728,3,1
"76",0.999480167404051,0.000511064311120249,3,1
"77",0.999722196871266,0.00027403356004596,3,1
"78",0.999522512252563,0.000469959729953833,3,1
"79",0.999166894402374,0.000828577185151528,3,1
"80",0.999723648594069,0.000271886240134965,3,1
"81",0.999396846022066,0.000597876118697001,3,1
"82",0.999570767601738,0.00042344940173515,3,1
"83",0.999767889341235,0.000229633716104096,3,1
"84",0.999692951392349,0.000302381535407538,3,1
"85",0.999060977649797,0.000927045557614628,3,1
"86",0.999664161901585,0.000330055382698621,3,1
"87",0.998256500371429,0.00170842397722867,3,1
"88",0.99950275141446,0.00049091876887009,3,1
"89",0.999653751921307,0.000342138478444015,3,1
"90",0.998877949013474,0.00111828308700841,3,1
"91",0.999813470780026,0.000183739216083004,3,1
"92",0.999188083564528,0.000798815616049309,3,1
"93",0.999204903173895,0.000785529544538733,3,1
"94",0.998502576488896,0.00147904763360508,3,1
"95",0.999039940933831,0.000943269230957885,3,1
"96",0.998980264421865,0.00100502498089447,3,1
"97",0.999317289206932,0.000665864226051224,3,1
"98",0.998981072232426,0.00100538418525165,3,1
"99",0.998779597480182,0.00120388559612678,3,1
"100",0.998402085931153,0.00156781748732071,3,1
"101",0.986262602433294,0.0181715789820376,4,1
"102",0.983567918111312,0.0216988559818859,4,1
"103",0.981880039213361,0.0236636059365627,4,1
"104",0.992720185109004,0.009378344339559,4,1
"105",0.982028935510575,0.0231856604158796,4,1
"106",0.988567194304739,0.014716213804426,4,1
"107",0.980703375443359,0.0254387490043301,4,1
"108",0.982246513801784,0.0227941110604992,4,1
"109",0.976792837335179,0.0291597013847237,4,1
"110",0.982997246488219,0.0222745485162719,4,1
"111",0.982747846163124,0.0221500962382524,4,1
"112",0.991779441243972,0.0108764136851511,4,1
"113",0.982490416552912,0.0235361356796,4,1
"114",0.990141431723046,0.0129882662383403,4,1
"115",0.984286065160103,0.0209427076219545,4,1
"116",0.990369439011754,0.0124804682443877,4,1
"117",0.98451496748248,0.0206333762831253,4,1
"118",0.981569305282837,0.0239950089528359,4,1
"119",0.99129304886457,0.0115437228432912,4,1
"120",0.98401098111122,0.0206622072115919,4,1
"121",0.984525222803722,0.0211387769890562,4,1
"122",0.985519673261378,0.0192722588044754,4,1
"123",0.985282850175807,0.01957148243954,4,1
"124",0.984096388516621,0.021595132618769,4,1
"125",0.987949957851494,0.0158148480148369,4,1
"126",0.977087170647011,0.0303681245562825,4,1
"127",0.988911678660495,0.0153917929633234,4,1
"128",0.981309299944663,0.0242549410598312,4,1
"129",0.987157415174658,0.0170475283115252,4,1
"130",0.977333880140015,0.0304677000604646,4,1
"131",0.986021253560544,0.0187931333329233,4,1
"132",0.986471911078904,0.0178317808022081,4,1
"133",0.991663097895516,0.0107470400989753,4,1
"134",0.985210471334406,0.0195046125812635,4,1
"135",0.984072078984636,0.0203555901288339,4,1
"136",0.982370325404466,0.0236848366126807,4,1
"137",0.982014109688912,0.0238292564281653,4,1
"138",0.98459191790404,0.0193885947766184,4,1
"139",0.986602629999931,0.0172035224061432,4,1
"140",0.97618075953345,0.0324918194600892,4,1
"141",0.988605056188752,0.0152985316808988,4,1
"142",0.986913748837294,0.0168209151845294,4,1
"143",0.980065337155664,0.0261337226221377,4,1
"144",0.990604002096763,0.0126171592536512,4,1
"145",0.983920227705547,0.0215267741474158,4,1
"146",0.986667818624054,0.0177099067408066,4,1
"147",0.989417575215086,0.0137193748858129,4,1
"148",0.988225249678621,0.0149534355982591,4,1
"149",0.986623405172795,0.0180603426318537,4,1
"150",0.978317308411827,0.0282230262037451,4,1
"151",0.983634684816609,0.0208713638349092,4,1
"152",0.981561092010459,0.0242230670393599,4,1
"153",0.985809203375891,0.0188697904672056,4,1
"154",0.991431016655532,0.0113061803466743,4,1
"155",0.982806008050975,0.0221743204853952,4,1
"156",0.977639645022033,0.0285748045976697,4,1
"157",0.987109708682636,0.0171792805432593,4,1
"158",0.986392897297494,0.0185562473364369,4,1
"159",0.99046974905347,0.0125343160630573,4,1
"160",0.986384222483674,0.0184973921157631,4,1
"161",0.986268675385508,0.0184638474872251,4,1
"162",0.986828371849149,0.0172126104076084,4,1
