"","H","C","D","tau"
"1",0.998626881537931,0.00135506478446698,3,1
"2",0.999480114256578,0.000513061702781422,3,1
"3",0.999259142443747,0.000730953344872013,3,1
"4",0.999540633056905,0.00045334117126011,3,1
"5",0.999952634604413,4.67289900685886e-05,3,1
"6",0.998951819347447,0.00103395351743345,3,1
"7",0.999413013282671,0.000579247509972199,3,1
"8",0.999956743085694,4.2694653925045e-05,3,1
"9",0.999564562692466,0.000429873779465718,3,1
"10",0.998853467381948,0.00113078006823203,3,1
"11",0.999428561294462,0.000563972282117211,3,1
"12",0.998935222696616,0.00105020405014858,3,1
"13",0.999572938858115,0.000421498761861953,3,1
"14",0.999109702830407,0.000878249798932716,3,1
"15",0.999269908379249,0.000720523536901216,3,1
"16",0.999013604499874,0.000972894141222145,3,1
"17",0.999481203419064,0.000511957095286641,3,1
"18",0.999015853951821,0.000970791134245002,3,1
"19",0.999074520435327,0.000912858901113987,3,1
"20",0.999550849780017,0.000443258253949811,3,1
"21",0.999961522468155,3.79580859244128e-05,3,1
"22",0.998987596119553,0.000998614763526469,3,1
"23",0.999467539949055,0.00052546894826567,3,1
"24",0.999959579437446,3.98777123032625e-05,3,1
"25",0.999951479293159,4.78291222653026e-05,3,1
"26",0.999590249163922,0.000404466290222595,3,1
"27",0.999009467197424,0.000977044183686343,3,1
"28",0.998687851384693,0.00129495476700777,3,1
"29",0.999192304521414,0.000796813252167102,3,1
"30",0.999493252587055,0.000500050200330715,3,1
"31",0.999242544620902,0.000747401781233097,3,1
"32",0.999544765851106,0.000449272183720761,3,1
"33",0.999080790586709,0.000906849195545574,3,1
"34",0.999114453610824,0.000873659405116317,3,1
"35",0.99994869669379,5.06192141468289e-05,3,1
"36",0.999518590179302,0.000474995687029407,3,1
"37",0.999507486720027,0.000485969967517694,3,1
"38",0.999952602921431,4.67204905070649e-05,3,1
"39",0.999526982524736,0.000466828523968618,3,1
"40",0.998934659703954,0.00105084430128268,3,1
"41",0.999392998639629,0.000599032279677578,3,1
"42",0.999498238937121,0.000495132094620429,3,1
"43",0.999484552065639,0.000508718529790965,3,1
"44",0.999952178885959,4.71741824661569e-05,3,1
"45",0.999605060342863,0.000389682942944607,3,1
"46",0.999427942336435,0.000564542867195359,3,1
"47",0.999604492850687,0.000390337621925692,3,1
"48",0.999122284411612,0.000865761662900075,3,1
"49",0.998935645311298,0.00104975775387677,3,1
"50",0.999202231393676,0.000787167453243157,3,1
"51",0.999546147183762,0.00044785821871601,3,1
"52",0.999950364920048,4.89424885303084e-05,3,1
"53",0.999947727989061,5.15600249432448e-05,3,1
"54",0.999578281302026,0.000416181307997934,3,1
"55",0.999562973550776,0.000431262082511012,3,1
"56",0.999559620350385,0.000434604299504811,3,1
"57",0.999958134058864,4.12954237920266e-05,3,1
"58",0.99925993694428,0.000730304360563094,3,1
"59",0.99927546697726,0.000714993599953228,3,1
"60",0.999274449236106,0.000716036296297997,3,1
"61",0.999101365221823,0.000886236841385897,3,1
"62",0.999957503178508,4.18974628679062e-05,3,1
"63",0.999329194989995,0.000661904506553634,3,1
"64",0.999433725551807,0.000558827917090618,3,1
"65",0.999510791801355,0.000482810031159068,3,1
"66",0.999445438261262,0.000547258085033856,3,1
"67",0.999949060110998,5.0251798498198e-05,3,1
"68",0.999559807687861,0.000434559463452269,3,1
"69",0.999489458512881,0.000503901198926689,3,1
"70",0.999453932682588,0.000538850874302037,3,1
"71",0.998923704186082,0.00106159102949017,3,1
"72",0.999006040880779,0.00098053944738681,3,1
"73",0.9995211632373,0.000472611924739887,3,1
"74",0.99892899582394,0.00105629833993529,3,1
"75",0.999957323014735,4.20841430578946e-05,3,1
"76",0.998902938610977,0.00108208301384593,3,1
"77",0.999943950097355,5.53110980167542e-05,3,1
"78",0.999205675662654,0.00078368212780321,3,1
"79",0.999513706448506,0.000479860240792958,3,1
"80",0.999505897226401,0.000487570405185286,3,1
"81",0.999289533025392,0.000701223399232706,3,1
"82",0.998937096629996,0.00104836444261725,3,1
"83",0.999946200193843,5.30560717795879e-05,3,1
"84",0.999534945712848,0.00045900248496659,3,1
"85",0.99935419731644,0.000637217546152931,3,1
"86",0.999600617239649,0.000394146060940191,3,1
"87",0.99957705093192,0.000417383375630472,3,1
"88",0.999068831671154,0.000918609974197386,3,1
"89",0.998898487333379,0.00108645053767631,3,1
"90",0.999515636116445,0.000477937229428238,3,1
"91",0.999120836354163,0.000867264524569581,3,1
"92",0.998981613213256,0.00100443961746155,3,1
"93",0.99887804347441,0.00110663153244083,3,1
"94",0.999951054587893,4.8308231615447e-05,3,1
"95",0.999281803005229,0.000708691093237609,3,1
"96",0.99955122673508,0.000442916230023497,3,1
"97",0.999292074580573,0.000698642950261745,3,1
"98",0.999533392001061,0.000460434000337084,3,1
"99",0.999094350765276,0.000893502189877502,3,1
"100",0.998975698921497,0.001010256584432,3,1
"101",0.997362456723148,0.00344400679306046,4,1
"102",0.998451357120788,0.00202998266096883,4,1
"103",0.998003184351774,0.00261722759538011,4,1
"104",0.998652716312419,0.00176639742292439,4,1
"105",0.999630021678296,0.000485505909356884,4,1
"106",0.997045634722961,0.00387502836550968,4,1
"107",0.998334859540359,0.00218238039328946,4,1
"108",0.999625570179111,0.000490787818718232,4,1
"109",0.998561486780305,0.00188550877453968,4,1
"110",0.997000656923969,0.00393392640489596,4,1
"111",0.998317339766478,0.00220746341304961,4,1
"112",0.997143389161807,0.00374768443233823,4,1
"113",0.998687709385583,0.00172124309789065,4,1
"114",0.997444515542859,0.00335377890045314,4,1
"115",0.998071333559736,0.00253311358112265,4,1
"116",0.997348412286652,0.00347734926370825,4,1
"117",0.998455152773682,0.00202451946067776,4,1
"118",0.997240754818725,0.00362069810625912,4,1
"119",0.997428091725743,0.00337011735165638,4,1
"120",0.998625050088466,0.00180288326527082,4,1
"121",0.999616840707378,0.000502387921525059,4,1
"122",0.997164545744986,0.00372056078011706,4,1
"123",0.998398383782337,0.00209920387122175,4,1
"124",0.999610040012983,0.000511415614705263,4,1
"125",0.999600136920573,0.000524060088175646,4,1
"126",0.998625501821042,0.00180072655196848,4,1
"127",0.997331140310712,0.00349881511448438,4,1
"128",0.997416893065063,0.00337285535484369,4,1
"129",0.997626583600242,0.00311900065326896,4,1
"130",0.998509913771033,0.00195338915056921,4,1
"131",0.998058787540502,0.00254810910598267,4,1
"132",0.998641873793274,0.00178070337469423,4,1
"133",0.997347931985708,0.0034825720234235,4,1
"134",0.997378669341833,0.00344169449231938,4,1
"135",0.999570628110512,0.000562881861825084,4,1
"136",0.998637918739057,0.00178508719341071,4,1
"137",0.99858444578991,0.00185571778236564,4,1
"138",0.999586902475562,0.000541468225005053,4,1
"139",0.998585641939406,0.00185585082938872,4,1
"140",0.997111807597977,0.00378999772285946,4,1
"141",0.998219103308604,0.00233546655053974,4,1
"142",0.998557302923443,0.00189087435500402,4,1
"143",0.99848580240166,0.00198507807979289,4,1
"144",0.999578636715638,0.000552253965532913,4,1
"145",0.998806683518242,0.00156477550210768,4,1
"146",0.998319926823541,0.00220287805647984,4,1
"147",0.99866866997635,0.00174543225814865,4,1
"148",0.997562256495586,0.00319502321410497,4,1
"149",0.997092935904371,0.00381525176164589,4,1
"150",0.997920511073812,0.00272984172101822,4,1
"151",0.998614300223656,0.00181666328819593,4,1
"152",0.99959383483789,0.000532231697411035,4,1
"153",0.999568043737861,0.000566251040197563,4,1
"154",0.998764439228932,0.00161896361370109,4,1
"155",0.998632856272652,0.00179251600467561,4,1
"156",0.998700889648975,0.00170332502139503,4,1
"157",0.999594094238707,0.000532359167165223,4,1
"158",0.997927281188366,0.00271899098976553,4,1
"159",0.998011581631554,0.00261086786269802,4,1
"160",0.99808020641837,0.00252100441166363,4,1
"161",0.997581921915542,0.00317225440793683,4,1
"162",0.999587781752579,0.000540222303118111,4,1
"163",0.998241725497131,0.00230679194339857,4,1
"164",0.998351394316644,0.00216123099329905,4,1
"165",0.998443927598147,0.00204018923806159,4,1
"166",0.998367868788385,0.00213938284118854,4,1
"167",0.999625637603771,0.000491066695511825,4,1
"168",0.998588871777392,0.00184943635751675,4,1
"169",0.998461773291513,0.00201697336476837,4,1
"170",0.99838503417839,0.00211626363481835,4,1
"171",0.997076228643746,0.00383238189561825,4,1
"172",0.997241606502665,0.00362145532514091,4,1
"173",0.998577101952065,0.00186512287509637,4,1
"174",0.997174218384706,0.00370926098009426,4,1
"175",0.999613113019263,0.000507112895800146,4,1
"176",0.997017511835645,0.00391149369464622,4,1
"177",0.999632642893097,0.00048189304846376,4,1
"178",0.997983997405995,0.00264570787699226,4,1
"179",0.998577581828342,0.00186447141194394,4,1
"180",0.998499349578053,0.00196651663193914,4,1
"181",0.99807076645838,0.00253430152498667,4,1
"182",0.997103786281101,0.00380092672198227,4,1
"183",0.999586873262554,0.000541508486243586,4,1
"184",0.998677999734007,0.00173480405731233,4,1
"185",0.998280616005823,0.00225577190156097,4,1
"186",0.998768256614228,0.00161435444794396,4,1
"187",0.998718328711821,0.00167987325342492,4,1
"188",0.997271210344218,0.00358175911379353,4,1
"189",0.996942470703212,0.00400959770906818,4,1
"190",0.998597765181319,0.00183879236214092,4,1
"191",0.997803694703579,0.00288154571901071,4,1
"192",0.997257893424284,0.00359582623005181,4,1
"193",0.996998721435785,0.003937178813984,4,1
"194",0.999603929497291,0.000519281066041203,4,1
"195",0.998085309321008,0.00251258640266454,4,1
"196",0.998729784756706,0.00166776641632095,4,1
"197",0.998017843487688,0.0026006422112827,4,1
"198",0.998580486589859,0.00185938850372612,4,1
"199",0.997627754798536,0.00311305547907817,4,1
"200",0.997236140124642,0.00362544529657143,4,1
"201",0.989072591536109,0.0197756813849852,5,1
"202",0.987501022425229,0.0228667894754916,5,1
"203",0.984468587332748,0.0285860927152556,5,1
"204",0.989267139346135,0.0195614036526558,5,1
"205",0.99823196421816,0.00316782963737973,5,1
"206",0.976035107425167,0.0454153425108915,5,1
"207",0.986564956118652,0.0246194252373046,5,1
"208",0.998187951688125,0.00324329732214651,5,1
"209",0.988236267819943,0.0215299335888884,5,1
"210",0.975739678327174,0.0459339821394644,5,1
"211",0.986668039633852,0.0244339279605842,5,1
"212",0.976981669343707,0.0433358782050627,5,1
"213",0.98946827744275,0.0191812249550531,5,1
"214",0.979505110683988,0.0383260222266532,5,1
"215",0.985290126192215,0.0269863856343858,5,1
"216",0.978395253819146,0.0404200709442346,5,1
"217",0.987374700474578,0.0231063513413466,5,1
"218",0.977846866415825,0.0416676652092661,5,1
"219",0.979095344491219,0.0390212429522268,5,1
"220",0.988882017625061,0.020304961009784,5,1
"221",0.998162070687341,0.00328735965237821,5,1
"222",0.977376759314956,0.0425024532859196,5,1
"223",0.986930868973877,0.0239543250909087,5,1
"224",0.99816425422765,0.00328355397426523,5,1
"225",0.998130202368364,0.0033436184728724,5,1
"226",0.988526371661155,0.0209944939915121,5,1
"227",0.978331306809756,0.0405666786181254,5,1
"228",0.989071039864058,0.0197743789535916,5,1
"229",0.980801911115145,0.0357499853192619,5,1
"230",0.988077550508245,0.0217790004077744,5,1
"231",0.985475810421472,0.0266411341597326,5,1
"232",0.988984396947431,0.0201036929469984,5,1
"233",0.978792112443929,0.0397838927011412,5,1
"234",0.978952576673331,0.0394861866879513,5,1
"235",0.998107449427119,0.00338756660161887,5,1
"236",0.98946189956033,0.019196691308318,5,1
"237",0.989291726782239,0.0195064928199083,5,1
"238",0.998157086142342,0.00329463131560831,5,1
"239",0.98860652014969,0.0208060055344125,5,1
"240",0.976957320704937,0.0433684013612485,5,1
