"","H","C","region"
"1",0.999995612402211,4.2059687664288e-06,"90"
"2",0.999958902685232,4.04343387322651e-05,"90"
"3",0.999959027691904,4.05577062851623e-05,"90"
"4",0.999995737408883,4.32933631932603e-06,"90"
"5",0.999997013916082,2.78130792937275e-06,"95"
"6",0.999948451204047,5.07072535090313e-05,"95"
"7",0.999948618286392,5.08721450287953e-05,"95"
"8",0.999997180998428,2.94619944913672e-06,"95"
"9",0.999998719493941,9.98224361261198e-07,"99"
"10",0.999921630639259,7.7076270652752e-05,"99"
"11",0.999921898918194,7.73410318470281e-05,"99"
"12",0.999998987772875,1.26298555553722e-06,"99"
"13",0.999999511536077,2.16567679438287e-07,"99.9"
"14",0.999875341406312,0.00012275854757141,"99.9"
"15",0.999875609685247,0.000123023308765686,"99.9"
"16",0.999999779815012,4.8132887371431e-07,"99.9"
"17",0.999985340152934,1.44672786732009e-05,"median"
