"","H","C","region"
"1",0.999995709228849,4.11054993301595e-06,"90"
"2",0.999958745472561,4.05899887639563e-05,"90"
"3",0.999958870229373,4.07131109504567e-05,"90"
"4",0.999995833985661,4.23367211951638e-06,"90"
"5",0.999997076411633,2.71919725960517e-06,"95"
"6",0.999948380638027,5.07769347014971e-05,"95"
"7",0.999948548036954,5.09421402841321e-05,"95"
"8",0.999997243810559,2.88440284224015e-06,"95"
"9",0.999998743890886,9.74566772194543e-07,"99"
"10",0.999920490095021,7.82030426144719e-05,"99"
"11",0.999920757807681,7.84672475707332e-05,"99"
"12",0.999999011603546,1.23877172845584e-06,"99"
"13",0.999999472817664,1.78355262091687e-07,"99.9"
"14",0.99987530330162,0.00012272094075772,"99.9"
"15",0.999875648869875,0.000123061981206023,"99.9"
"16",0.999999818385919,5.19395710394359e-07,"99.9"
"17",0.999985396192038,1.4412024047538e-05,"median"
